CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1627,105740035202400008,202400008,2024-01-13 04:38:00,1031,35,1,2,2,12,2,5003,2024-01-12 16:38:00,2024-01-12 16:38:00,2024-01-12 22:38:00,13.03131,76.047589,Unknown persons rode away a Yamaha bike parked near a bus stop at night.
1628,105730011202400009,202400009,2024-09-05 08:35:00,1247,11,1,2,2,12,3,5023,2024-09-05 03:35:00,2024-09-05 05:35:00,2024-09-05 05:35:00,12.499605,76.744377,Unknown persons rode away a Honda Activa parked near a jewellery shop around noon.
1629,105620052202400009,202400009,2024-07-17 01:44:00,1106,52,1,2,1,21,2,5011,2024-07-17 00:44:00,2024-07-17 01:44:00,2024-07-17 01:44:00,15.302868,75.204477,The complainant sustained injuries in an assault near a vegetable market around noon.
1630,105750062202500009,202500009,2025-05-13 01:40:00,1161,62,1,2,1,21,2,5007,2025-05-12 16:40:00,2025-05-12 18:40:00,2025-05-12 23:40:00,12.961097,75.16072,The complainant sustained injuries in an assault near a bus stop late in the evening.
1631,105660047202400010,202400010,2024-04-11 11:09:00,1143,47,1,2,1,21,1,5025,2024-04-10 06:09:00,2024-04-10 07:09:00,2024-04-11 08:09:00,14.090228,76.530335,The complainant sustained injuries in an assault near an apartment complex at dusk.
1632,105820031202500009,202500009,2025-08-06 02:47:00,1086,31,1,1,2,13,1,5023,2025-08-03 21:47:00,2025-08-03 23:47:00,2025-08-05 23:47:00,13.60913,77.865682,Two persons on a bike snatched two gold bangles near a park gate after threatening the complainant.
1633,105780022202400007,202400007,2024-10-01 15:07:00,1241,22,1,2,4,40,2,5005,2024-10-01 11:07:00,2024-10-01 12:07:00,2024-10-01 12:07:00,11.883147,77.040188,The complainant was cheated of money near an apartment complex on a false promise during office hours.
1634,105660046202500011,202500011,2025-12-16 17:01:00,1272,46,1,2,2,14,1,5022,2025-12-15 20:01:00,2025-12-15 21:01:00,2025-12-16 11:01:00,14.131495,76.553268,a wallet with cash was found missing from the complainant's shop near a wedding hall during office hours.
1635,105810028202500011,202500011,2025-06-21 02:54:00,1109,28,1,2,2,10,1,5013,2025-06-19 13:54:00,2025-06-19 13:54:00,2025-06-21 01:54:00,13.226905,78.134669,An unidentified person grabbed two gold bangles from the complainant close to a park gate and disappeared.
1636,105650060202400010,202400010,2024-10-17 08:05:00,1164,60,1,2,2,14,2,5006,2024-10-16 22:05:00,2024-10-17 00:05:00,2024-10-17 03:05:00,15.020139,76.589148,Household articles and a wallet with cash were stolen from the complainant's house near a temple.
1637,105790058202500012,202500012,2025-05-11 23:59:00,1000,58,1,2,2,10,1,5004,2025-05-09 10:59:00,2025-05-09 13:59:00,2025-05-11 20:59:00,17.178685,76.903168,An unidentified person grabbed a mangalsutra from the complainant close to an apartment complex and disappeared.
1638,105770017202500007,202500007,2025-03-15 08:22:00,1257,17,1,2,2,14,2,5001,2025-03-15 03:22:00,2025-03-15 04:22:00,2025-03-15 04:22:00,12.156328,76.382523,The complainant reported theft of a laptop bag from the premises near a bus stop.
1639,105770017202500008,202500008,2025-08-25 06:00:00,1262,17,1,2,4,40,2,5017,2025-08-24 18:00:00,2025-08-24 19:00:00,2025-08-25 00:00:00,12.173609,76.397597,The complainant was cheated of money near a bus stop on a false promise around noon.
1640,105720002202400008,202400008,2024-08-26 23:49:00,1189,2,1,2,2,10,3,5019,2024-08-26 15:49:00,2024-08-26 16:49:00,2024-08-26 20:49:00,12.855181,77.653259,An unidentified person grabbed a laptop bag from the complainant close to a vegetable market and disappeared.
1641,105740036202400011,202400011,2024-04-22 10:49:00,1010,36,1,2,2,14,2,5025,2024-04-22 03:49:00,2024-04-22 03:49:00,2024-04-22 07:49:00,12.993251,76.195212,Household articles and a gold chain were stolen from the complainant's house near a jewellery shop.
1642,105670044202500013,202500013,2025-11-21 05:59:00,1042,44,1,2,4,40,1,5024,2025-11-20 19:59:00,2025-11-20 19:59:00,2025-11-21 05:59:00,14.512247,75.973366,An unknown person defrauded the complainant of cash promising a mangalsutra during office hours.
1643,105730012202500013,202500013,2025-01-17 22:34:00,1032,12,1,1,1,20,1,5011,2025-01-16 10:34:00,2025-01-16 12:34:00,2025-01-17 18:34:00,12.574932,76.752872,A murder was reported near a bank ATM following a dispute during office hours.
1644,105770016202500010,202500010,2025-05-02 16:14:00,1000,16,1,1,1,20,2,5023,2025-05-02 06:14:00,2025-05-02 06:14:00,2025-05-02 10:14:00,12.236907,76.52124,The deceased was found with injuries near a jewellery shop; murder is suspected.
1645,105750065202400012,202400012,2024-05-04 03:37:00,1020,65,1,1,3,30,2,5021,2024-05-03 20:37:00,2024-05-03 21:37:00,2024-05-04 00:37:00,12.903611,75.336948,"Near a bank ATM, an unknown person outraged the modesty of the complainant late in the evening."
1646,105620052202500015,202500015,2025-09-22 04:05:00,1121,52,1,1,1,20,1,5023,2025-09-19 17:05:00,2025-09-19 17:05:00,2025-09-21 22:05:00,15.299169,75.187836,A murder was reported near a petrol bunk following a dispute around noon.
1647,105840008202500015,202500015,2025-08-14 09:28:00,1139,8,1,2,2,11,1,5012,2025-08-12 03:28:00,2025-08-12 05:28:00,2025-08-14 07:28:00,12.735671,77.217987,The house near a bus stop was burgled via the compound gate; a gold chain was reported stolen.
1648,105820033202500005,202500005,2025-04-20 03:06:00,1020,33,1,1,2,13,1,5021,2025-04-18 16:06:00,2025-04-18 17:06:00,2025-04-20 02:06:00,13.64406,77.876377,"Near an apartment complex, unknown persons robbed the complainant of a mangalsutra and fled into the lake-bed area."
1649,105770015202400008,202400008,2024-06-19 05:28:00,1009,15,1,2,4,40,2,5002,2024-06-18 23:28:00,2024-06-19 01:28:00,2024-06-19 04:28:00,12.093708,76.391361,The complainant was cheated of money near a wedding hall on a false promise at dusk.
1650,105840009202400019,202400019,2024-09-19 17:54:00,1216,9,1,2,1,21,1,5006,2024-09-17 18:54:00,2024-09-17 20:54:00,2024-09-19 12:54:00,12.739939,77.405413,The complainant sustained injuries in an assault near a hospital gate in the early hours.
1651,105660046202500012,202500012,2025-12-19 08:54:00,1033,46,1,1,1,22,2,5004,2025-12-19 04:54:00,2025-12-19 05:54:00,2025-12-19 05:54:00,14.136802,76.541061,An attempt was made on the complainant's life near a school using a sharp weapon.
1652,105840007202600004,202600004,2026-06-14 10:36:00,1236,7,1,1,3,30,2,5021,2026-06-14 03:36:00,2026-06-14 06:36:00,2026-06-14 09:36:00,12.635626,77.327997,"The complainant, a woman, was harassed and assaulted near a bus stop during the afternoon."
1653,105720001202400008,202400008,2024-03-26 09:53:00,1141,1,1,1,1,22,3,5024,2024-03-25 21:53:00,2024-03-26 00:53:00,2024-03-26 03:53:00,12.861855,77.525272,The complainant was attacked with a weapon near a temple in the early hours and grievously injured.
1654,105810029202400011,202400011,2024-11-29 02:11:00,1176,29,1,1,3,30,1,5005,2024-11-27 13:11:00,2024-11-27 16:11:00,2024-11-28 23:11:00,13.014265,78.152449,"Near a vegetable market, an unknown person outraged the modesty of the complainant late in the evening."
1655,105690066202400011,202400011,2024-02-17 23:00:00,1053,66,1,1,3,30,2,5018,2024-02-17 14:00:00,2024-02-17 15:00:00,2024-02-17 17:00:00,13.457663,74.900731,"The complainant, a woman, was harassed and assaulted near a jewellery shop at night."
1656,105620053202500012,202500012,2025-04-07 10:06:00,1194,53,1,1,2,13,2,5012,2025-04-07 03:06:00,2025-04-07 04:06:00,2025-04-07 05:06:00,15.427622,75.217332,Two persons on a bike snatched a mobile phone near a government office after threatening the complainant.
1657,105730011202600004,202600004,2026-04-11 22:39:00,1108,11,1,1,1,20,1,5024,2026-04-10 19:39:00,2026-04-10 19:39:00,2026-04-11 19:39:00,12.530448,76.739506,A murder was reported near a bank ATM following a dispute late in the evening.
1658,105770015202400009,202400009,2024-02-02 07:49:00,1177,15,1,2,2,10,2,5003,2024-02-01 21:49:00,2024-02-01 21:49:00,2024-02-02 04:49:00,12.110003,76.387293,The complainant states that an unknown person snatched a laptop bag near a temple late in the evening and fled towards the flyover.
1659,105690068202500007,202500007,2025-07-12 15:55:00,1084,68,1,2,2,14,1,5018,2025-07-10 17:55:00,2025-07-10 17:55:00,2025-07-12 13:55:00,13.437857,74.814147,a handbag kept at the workplace near a wedding hall was stolen at night.
1660,105840010202500007,202500007,2025-02-19 11:46:00,1148,10,1,2,2,11,3,5009,2025-02-19 01:46:00,2025-02-19 04:46:00,2025-02-19 06:46:00,12.626421,77.258194,On returning from a trip the complainant found a window grille forced and valuables gone.
1661,105840008202500016,202500016,2025-05-06 12:14:00,1067,8,1,2,1,21,2,5007,2025-05-06 02:14:00,2025-05-06 04:14:00,2025-05-06 07:14:00,12.746556,77.24457,The complainant was assaulted with a stick near a bus stop and injured.
1662,105840008202500017,202500017,2025-09-28 03:29:00,1108,8,1,1,2,13,3,5019,2025-09-27 21:29:00,2025-09-27 21:29:00,2025-09-27 22:29:00,12.751496,77.246173,Two persons on a bike snatched a mobile phone near a vegetable market after threatening the complainant.
1663,105670044202400014,202400014,2024-01-12 23:02:00,1208,44,1,1,1,20,2,5006,2024-01-12 11:02:00,2024-01-12 11:02:00,2024-01-12 19:02:00,14.504203,76.014241,The body of a person was found near a jewellery shop around noon; a case of murder is registered.
1664,105670044202400015,202400015,2024-07-28 03:02:00,1072,44,1,1,1,22,2,5005,2024-07-27 20:02:00,2024-07-27 20:02:00,2024-07-28 01:02:00,14.532166,75.973424,An attempt was made on the complainant's life near a jewellery shop using a sharp weapon.
1665,105780020202500008,202500008,2025-10-31 20:09:00,1206,20,1,2,4,40,1,5017,2025-10-31 05:09:00,2025-10-31 06:09:00,2025-10-31 14:09:00,12.062779,77.090075,The complainant was cheated of money near a petrol bunk on a false promise around noon.
1666,105620053202400013,202400013,2024-07-10 15:42:00,1082,53,1,2,2,14,1,5011,2024-07-08 11:42:00,2024-07-08 12:42:00,2024-07-10 13:42:00,15.423848,75.193778,Household articles and a gold chain were stolen from the complainant's house near a bus stop.
1667,105680039202400010,202400010,2024-10-26 04:13:00,1177,39,1,2,1,21,1,5012,2024-10-24 00:13:00,2024-10-24 02:13:00,2024-10-25 22:13:00,14.11686,75.288198,A quarrel near a bank ATM led to the complainant being beaten and hurt.
1668,105720002202400009,202400009,2024-12-28 00:52:00,1272,2,1,1,1,20,2,5021,2024-12-27 16:52:00,2024-12-27 19:52:00,2024-12-27 20:52:00,12.863358,77.666383,The deceased was found with injuries near a vegetable market; murder is suspected.
1669,105820033202600004,202600004,2026-06-08 21:27:00,1178,33,1,2,2,11,1,5002,2026-06-07 03:27:00,2026-06-07 04:27:00,2026-06-08 16:27:00,13.648882,77.84224,Unknown persons entered through the roof ventilator during the afternoon and took gold ornaments and cash.
1670,105660045202600009,202600009,2026-03-03 14:01:00,1053,45,1,2,2,11,1,5009,2026-03-01 19:01:00,2026-03-01 19:01:00,2026-03-03 14:01:00,14.227173,76.525239,The house near a vegetable market was burgled via the roof ventilator; a wallet with cash was reported stolen.
1671,105650059202500009,202500009,2025-10-12 06:02:00,1158,59,1,1,2,13,1,5016,2025-10-09 18:02:00,2025-10-09 18:02:00,2025-10-12 01:02:00,14.994295,76.500726,"Near a jewellery shop, unknown persons robbed the complainant of a wallet with cash and fled towards the ring road."
1672,105740036202400012,202400012,2024-04-14 21:21:00,1151,36,1,1,1,22,2,5008,2024-04-14 13:21:00,2024-04-14 16:21:00,2024-04-14 20:21:00,13.026733,76.180657,An attempt was made on the complainant's life near a wedding hall using a sharp weapon.
1673,105740035202600004,202600004,2026-01-20 07:13:00,1034,35,1,1,2,13,2,5009,2026-01-19 23:13:00,2026-01-19 23:13:00,2026-01-20 01:13:00,12.996204,76.062175,The complainant was waylaid near a bus stop during office hours and robbed of a mangalsutra at knife-point.
1674,105730013202500015,202500015,2025-08-25 13:56:00,1004,13,1,2,1,21,2,5017,2025-08-25 08:56:00,2025-08-25 08:56:00,2025-08-25 11:56:00,12.575635,76.686898,The complainant was assaulted with a stick near a bus stop and injured.
1675,105840008202400006,202400006,2024-06-25 19:39:00,1235,8,1,1,1,22,1,5005,2024-06-25 12:39:00,2024-06-25 13:39:00,2024-06-25 16:39:00,12.769269,77.198515,An attempt was made on the complainant's life near a petrol bunk using a sharp weapon.
1676,105790057202500007,202500007,2025-01-03 08:35:00,1078,57,1,2,4,40,2,5015,2025-01-03 01:35:00,2025-01-03 02:35:00,2025-01-03 04:35:00,17.322016,76.777085,The complainant was cheated of money near a school on a false promise around noon.
1677,105660045202400014,202400014,2024-08-30 07:40:00,1008,45,1,2,2,11,1,5001,2024-08-28 15:40:00,2024-08-28 16:40:00,2024-08-30 02:40:00,14.212165,76.495956,On returning from a trip the complainant found the rear door forced and valuables gone.
1678,105780019202400009,202400009,2024-06-01 13:10:00,1253,19,1,2,2,10,2,5005,2024-06-01 05:10:00,2024-06-01 06:10:00,2024-06-01 08:10:00,12.097127,77.168735,The complainant states that a passer-by snatched a gold chain near a vegetable market at night and fled towards the highway.
1679,105770017202400013,202400013,2024-06-30 00:46:00,1056,17,1,1,2,13,2,5008,2024-06-29 16:46:00,2024-06-29 17:46:00,2024-06-29 23:46:00,12.154594,76.393997,"Near a vegetable market, unknown persons robbed the complainant of ear studs and fled towards the bus stand."
1680,105740034202500013,202500013,2025-06-14 00:58:00,1186,34,1,2,2,10,1,5021,2025-06-12 19:58:00,2025-06-12 19:58:00,2025-06-14 00:58:00,12.922074,76.033475,An unidentified person grabbed a wallet with cash from the complainant close to an apartment complex and disappeared.
1681,105750063202400009,202400009,2024-09-08 12:47:00,1170,63,1,1,1,22,1,5008,2024-09-06 13:47:00,2024-09-06 14:47:00,2024-09-08 09:47:00,12.864671,75.27636,An attempt was made on the complainant's life near a wedding hall using a sharp weapon.
1682,105730014202500011,202500011,2025-09-19 06:29:00,1180,14,1,2,1,21,1,5006,2025-09-18 05:29:00,2025-09-18 06:29:00,2025-09-19 04:29:00,12.60352,76.730516,The complainant was assaulted with a stick near a temple and injured.
1683,105840009202400020,202400020,2024-04-27 17:20:00,1155,9,1,2,2,10,1,5010,2024-04-25 14:20:00,2024-04-25 16:20:00,2024-04-27 17:20:00,12.724485,77.379171,a handbag was pulled off the complainant's neck near a jewellery shop; the accused ran towards the highway.
1684,105770018202400014,202400014,2024-08-13 22:43:00,1009,18,1,2,2,14,1,5007,2024-08-12 21:43:00,2024-08-12 22:43:00,2024-08-13 16:43:00,12.094902,76.470382,a mobile phone was found missing from the complainant's shop near a bank ATM at dusk.
1685,105550048202600002,202600002,2026-03-29 14:01:00,1068,48,1,2,4,40,1,5016,2026-03-26 22:01:00,2026-03-26 22:01:00,2026-03-29 13:01:00,15.978867,74.857547,An unknown person defrauded the complainant of cash promising a mangalsutra during office hours.
1686,105620054202400008,202400008,2024-07-20 05:49:00,1208,54,1,1,1,22,2,5009,2024-07-20 01:49:00,2024-07-20 03:49:00,2024-07-20 02:49:00,15.405627,75.045848,The complainant was attacked with a weapon near a vegetable market around noon and grievously injured.
1687,105830006202500011,202500011,2025-06-22 21:08:00,1081,6,1,1,3,30,2,5004,2025-06-22 15:08:00,2025-06-22 17:08:00,2025-06-22 18:08:00,13.261962,77.609683,"Near a bus stop, an unknown person outraged the modesty of the complainant during office hours."
1688,105790057202400007,202400007,2024-05-16 01:28:00,1031,57,1,2,4,40,2,5020,2024-05-15 14:28:00,2024-05-15 17:28:00,2024-05-15 20:28:00,17.35821,76.794155,An unknown person defrauded the complainant of cash promising a gold chain late in the evening.
1689,105550050202600008,202600008,2026-02-25 12:20:00,1265,50,1,1,2,13,2,5006,2026-02-25 00:20:00,2026-02-25 03:20:00,2026-02-25 08:20:00,16.166858,74.84808,The complainant was waylaid near a temple in the early hours and robbed of a mangalsutra at knife-point.
1690,105780021202500013,202500013,2025-05-01 20:41:00,1089,21,1,2,2,12,2,5010,2025-05-01 08:41:00,2025-05-01 10:41:00,2025-05-01 16:41:00,11.970537,77.192528,a Yamaha bike left near a jewellery shop could not be traced; the steering lock was broken.
1691,105650061202500007,202500007,2025-03-16 06:34:00,1252,61,1,1,2,13,1,5019,2025-03-15 19:34:00,2025-03-15 19:34:00,2025-03-16 02:34:00,15.17294,76.465787,Two persons on a bike snatched a handbag near a bus stop after threatening the complainant.
1692,105750062202400015,202400015,2024-03-18 07:11:00,1259,62,1,2,1,21,1,5010,2024-03-17 01:11:00,2024-03-17 03:11:00,2024-03-18 05:11:00,12.940001,75.204649,A quarrel near a government office led to the complainant being beaten and hurt.
1693,105840008202400007,202400007,2024-02-14 20:15:00,1238,8,1,2,2,12,2,5017,2024-02-14 08:15:00,2024-02-14 09:15:00,2024-02-14 16:15:00,12.746603,77.213194,a Royal Enfield parked near a bank ATM was found missing during the afternoon.
1694,105680039202600006,202600006,2026-01-25 04:06:00,1218,39,1,2,2,11,1,5012,2026-01-24 20:06:00,2026-01-24 21:06:00,2026-01-25 00:06:00,14.118292,75.293674,On returning from a trip the complainant found the main door lock forced and valuables gone.
